GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSGALG00000009593	0.1768838	8.634667	11.58162	0.009664099	0.009664099	0.009664099	0.009664099	3.2228	2.343172	14.65742
ENSGALG00000010576	3.463781	6.739458	7.630211	3.495326	4.072094	4.950858	7.074356	6.661125	0.009664099	0.3347742
ENSGALG00000016954	2.743303	0.009664099	0.009664099	1003.762	1.928712	0.6976161	0.009664099	0.009664099	21.7756	6.052595
ENSGALG00000000856	3.315833	3.596375	0.009664099	0.009664099	6.205448	0.009664099	0.009664099	1.065117	1.296413	0.009664099
ENSGALG00000023673	0.009664099	14.58527	0.8817901	28.85592	0.4285938	9.26064	6.185208	7.333655	35.73375	70.05048
ENSGALG00000010848	13.31064	1.02308	2.483955	0.009664099	0.5607709	55.63956	3.797422	1.8155	8.44458	3.976843
ENSGALG00000008728	29.52782	0.009664099	2.372604	1.618423	8.418619	0.6647687	15.00116	12.81076	27.59093	73.69148
ENSGALG00000011472	0.951724	20.44433	11.80178	0.009664099	5.430204	3.110953	263.7751	1.182924	1.913062	6.579569
ENSGALG00000005700	12.70675	5.65186	32.66822	5.213422	10.1762	0.1695592	0.009664099	1.421005	23.81955	0.009664099
ENSGALG00000009029	5.991506	20.38686	8.182946	0.009664099	0.009664099	10.16022	3.035821	37.59921	3.090602	4.321796
ENSGALG00000016268	7.218504	0.3626038	0.009664099	4.211556	6.43288	0.6402614	0.1550897	13.16489	0.009664099	10.89987
ENSGALG00000008400	11.91338	4.446281	0.009664099	45.99657	18.646	136.6312	12.61935	0.9807132	0.1589888	60.69616
ENSGALG00000005655	4.003867	8.712975	0.229869	12.25056	1.734313	21.53381	0.009664099	7659.102	9.346689	0.5273271
ENSGALG00000014939	3.681366	21.34536	11.43265	5.106191	2.978972	12.03014	0.2610545	144.1887	5.657576	0.1811397
ENSGALG00000010603	16.21839	0.9759947	1.737569	34.99506	23.96684	76.66223	1.560224	4.405182	0.009664099	42.6446
ENSGALG00000022991	4.945036	1.15677	4.126521	7.087452	1.692776	0.009664099	7.53782	9.679156	0.009664099	3.99661
ENSGALG00000006305	6.989539	0.4213509	58.95357	6.667935	3.095386	13.43578	1.73335	5.624247	0.2119368	38.94749
ENSGALG00000002860	4.601913	16.1504	13.82215	0.009664099	36.04789	1.214558	12.45861	7.941682	134.3509	9.213592
ENSGALG00000007665	0.009664099	0.009664099	11.98156	3.391696	0.009664099	0.009664099	9.593448	3.971202	1.75157	1.211719
ENSGALG00000015854	5.741698	2.332122	10.62606	0.009664099	10.63267	88.11035	1.912266	6.416673	3.249895	0.009664099
ENSGALG00000005977	7.398381	9.96958	6.870069	2.522385	0.009664099	1.641628	0.2226435	0.009664099	0.009664099	30.74269
ENSGALG00000016697	3.424902	0.009664099	11125.42	0.009664099	0.009664099	6.358731	19.08263	0.268594	0.524895	0.009664099
ENSGALG00000010863	7.100818	49.00205	5.697634	0.7244595	0.009664099	8.660143	12.50254	10.31035	1.492938	32.35876
ENSGALG00000000259	0.009664099	9.272455	0.9150293	8.246384	6.725024	0.3487907	0.009664099	9.890331	0.009664099	0.2497883
ENSGALG00000012903	4.276336	0.9431843	28.61123	21.58455	2.293731	9.430737	0.009664099	1.605556	13.60858	0.2517631
ENSGALG00000005303	55.85386	48.26432	1.05918	19.86056	1.886121	2.86646	0.009664099	12.28603	0.2288456	8.486096
ENSGALG00000012379	0.4610105	7.878979	0.009664099	0.009664099	0.2917998	5.999453	1.113193	0.178868	0.009664099	11.14757
ENSGALG00000002813	2.235786	6.237526	0.009664099	0.4267727	27.75608	6.898639	8.191173	4.118708	0.009664099	1.892546
ENSGALG00000016071	4.360741	28.46784	13.31634	11.8177	0.009664099	64.1128	0.7660444	3.774705	152.4809	0.2174136
ENSGALG00000013423	0.009664099	8.066561	0.5175491	1.175131	0.009664099	23.6992	0.7940128	5.643459	3.10766	0.009664099
ENSGALG00000009486	8.581004	4.451079	0.4226493	0.6718552	15.67145	15.80303	0.009664099	2.609912	3.868323	5.738191
ENSGALG00000009642	6.364936	1.217952	4.852891	16.04503	0.009664099	28.24473	0.009664099	17.30962	11.62658	0.009664099
ENSGALG00000020201	0.5557361	0.009664099	1.813963	0.6107248	14.01402	6.710111	6.301514	0.5618358	14.44668	78.9572
ENSGALG00000014175	1.221745	2.110693	0.4251859	14.41838	0.009664099	1.110657	5.427553	8.943261	0.009664099	14.47939
ENSGALG00000001168	0.6914119	0.7928149	21.4636	4.874435	0.009664099	0.009664099	4.233618	7.038853	2.13764	3.478228
ENSGALG00000003870	57.00787	6.829929	12.52048	3.866065	0.3921169	12.36692	6.78135	0.7367368	0.009664099	3.001178
ENSGALG00000005922	0.009664099	0.800844	6.386602	4.281313	0.540986	1.453768	1.380411	0.2093633	76.21173	0.009664099
ENSGALG00000023562	14.83596	1.137141	25.50889	2.277136	10.41465	14.12686	0.2808555	0.009664099	24.88987	7.239381
ENSGALG00000013486	1.040143	49.845	19.93647	135.8928	21.32229	1.937306	3.367605	10.53896	1.018849	1.194975
ENSGALG00000010900	0.009664099	0.3323296	0.2536806	3.09623	0.009664099	0.4069852	6.613119	13.67859	7.09448	0.009664099
ENSGALG00000013408	5.539826	0.5671114	15.69412	34.09436	9.719024	3.121301	4.142939	2.237756	8.526085	28.54833
ENSGALG00000016973	0.4364671	0.3639758	172.916	2.730956	4.127839	4.654022	6.260432	11.64726	0.009664099	0.009664099
ENSGALG00000011392	0.009664099	5.008611	5.171796	49.61739	0.009664099	50.06945	1.312734	1.551506	1.689043	11.16507
ENSGALG00000005126	0.4739016	69.87832	0.009664099	4.881344	0.7030516	11.36092	0.5407596	24.9525	2.621975	0.009664099
ENSGALG00000000918	0.009664099	0.009664099	10.65909	5.52143	9.280769	0.009664099	6.892158	0.009664099	0.009664099	0.009664099
ENSGALG00000003365	2.03664	4.54864	237.0483	5.554926	12.08051	0.009664099	31.606	5.257085	4.482108	0.009664099
ENSGALG00000016624	3.582619	0.3125158	2.103649	6.973417	0.009664099	1.706856	0.009664099	14.03076	8.034923	0.7130442
ENSGALG00000006410	8.384854	2.124734	1.254139	0.2437322	4.952387	0.009664099	1.039164	0.009664099	3.087006	7.368539
ENSGALG00000024072	5.445256	0.009664099	2.917402	5.14002	0.009664099	2.051697	0.009664099	0.3566889	2.102671	25.55228
ENSGALG00000002959	0.009664099	6.136468	2.100624	0.009664099	3.914711	0.4162627	1.573024	12.22546	0.7406078	0.4400827
ENSGALG00000015314	0.3518376	9.035504	15.84478	0.009664099	4.095485	5.417206	4.658548	14.67801	0.009664099	27.18023
ENSGALG00000003445	1.516311	4.196465	900.9793	0.009664099	20.21427	35.65122	5.248983	0.009664099	0.009664099	32.86828
ENSGALG00000000843	0.009664099	10.06168	12.97511	6.682461	88.73776	0.009664099	10.57566	25.0434	0.2123544	10.33839
ENSGALG00000016107	0.009664099	0.2542976	0.322601	0.2030552	1.799309	4.163274	1.750638	0.2910345	2.099838	0.8223368
ENSGALG00000006921	4.435015	5.186841	0.009664099	0.6146985	16.14003	46.63363	0.009664099	8.400514	47.3706	247.1939
ENSGALG00000005290	1.154429	0.7643345	0.009664099	0.6027189	9.092766	12.25611	0.009664099	3.629526	0.4664771	0.2532315
ENSGALG00000021723	7.171236	0.7787566	0.009664099	3.677165	2.874708	0.7721588	0.2602151	10.97258	94.19136	0.009664099
ENSGALG00000003046	15.71713	75.18308	15.47422	0.3272721	0.009664099	10.67588	5.271423	1.267702	0.009664099	22.1917
ENSGALG00000023335	0.5477255	0.009664099	4.371531	0.009664099	58.59247	0.328577	0.009664099	18.6574	496.4415	0.1947182
ENSGALG00000005826	4.409971	14.5396	0.009664099	0.5361519	0.009664099	0.009664099	9.819379	0.184774	15.81338	0.009664099
ENSGALG00000008550	33.50801	0.009664099	0.009664099	8.174578	2.820748	0.009664099	4.968067	6.021317	0.009664099	199.0558
ENSGALG00000012541	0.009664099	8.322087	3.072982	5.211913	24.57817	0.6886941	16.67103	0.009664099	0.3351242	0.009664099
ENSGALG00000010879	0.009664099	1.818946	0.009664099	0.009664099	1.648431	0.5021537	20.65951	0.4025951	3.913009	8.217219
ENSGALG00000015037	0.9751553	31.45272	2.904222	0.4216814	18.6117	0.5087777	0.6234747	19.34748	8.217772	2.132046
ENSGALG00000005775	35.75246	10.68236	0.1721628	5.847037	1.0385	0.2200661	8.214673	1.57602	0.009664099	5.027382
ENSGALG00000010926	0.009664099	1.030716	6.844462	4.012258	0.009664099	0.009664099	0.009664099	0.009664099	0.2064488	3.020754
ENSGALG00000002872	0.009664099	30.05702	11.35784	6.255009	40.08503	16.49088	0.009664099	0.2000591	0.009664099	0.6840278
ENSGALG00000002689	0.009664099	17.94763	11.09129	0.009664099	5.520456	0.009664099	0.009664099	2.717464	0.4172851	0.7825573
ENSGALG00000014897	0.009664099	24.03159	8.483852	1.20651	31.8327	13.64487	0.9369778	0.009664099	2.277967	4.183959
ENSGALG00000005338	17.5863	38.87341	0.009664099	0.2335122	7.975947	6.954917	6.337797	0.009664099	3.400867	2.120938
ENSGALG00000000223	2.719555	4.46045	2.461452	9.685512	3.21422	0.009664099	0.9111568	0.009664099	2.105938	13.06204
ENSGALG00000004377	1.576561	11.32191	3.271485	0.3398774	6.506327	1.987812	58.63913	8.519457	0.329217	0.009664099
ENSGALG00000007341	0.009664099	0.009664099	0.009664099	0.009664099	0.009664099	1.940685	1.050762	1.6341	10.24456	5.995375
ENSGALG00000005117	0.2090681	0.1869642	2.388424	26.33146	6.216197	20.35136	10.2805	34.1802	15.62535	11.55565
ENSGALG00000010017	12.09271	8.536071	0.009664099	2.976438	7.183488	12.04932	3.329177	0.009664099	3.811954	9.543618
ENSGALG00000012069	24.12479	0.4545524	0.7274535	6.371316	7.455051	0.009664099	0.009664099	7.052328	3.649642	0.8737071
ENSGALG00000005794	52.33593	0.7267403	0.2147093	0.009664099	0.2088093	0.1892461	10.68508	0.009664099	17.33859	0.3772592
ENSGALG00000002009	125.7221	0.009664099	19.25482	0.7796917	3.183496	0.009664099	14.08785	35.22827	0.3900944	111.6459
ENSGALG00000010703	0.009664099	4.168328	8.703094	54.00873	0.009664099	0.563062	7.411956	5.906356	1.33316	0.3152933
ENSGALG00000013643	37.82633	8.367219	0.009664099	0.009664099	3.11458	0.6501321	27.08542	19.18146	0.3964076	0.2096611
ENSGALG00000011722	4.73771	12.97207	0.009664099	5.329617	0.009664099	0.9222929	0.8074929	26.65765	0.3988478	0.952493
ENSGALG00000006356	0.009664099	5.149082	4.791339	0.009664099	0.009664099	0.009664099	38.6103	2.975794	0.009664099	8.094167
ENSGALG00000008765	7.792807	53.54083	72.69148	2.934533	0.664004	23.68698	2.586098	5.674622	0.009664099	0.009664099
ENSGALG00000014867	0.863306	0.009664099	3.377236	40.15019	32.56031	3.568718	0.009664099	0.009664099	0.009664099	0.8821007
ENSGALG00000022293	0.009664099	0.009664099	0.9623887	0.009664099	0.3172451	5.077185	21.02578	3.640294	6.792709	0.009664099
ENSGALG00000023661	436.3329	14.34578	7.98106	0.009664099	0.009664099	0.5870556	29.21142	0.009664099	0.009664099	0.009664099
ENSGALG00000007186	0.2072371	0.6984886	1.491574	0.009664099	0.2689952	0.009664099	44.19837	20.98707	2.918632	3.476228
ENSGALG00000020009	0.009664099	1.006776	0.009664099	9.065285	145.5378	1.382227	0.009664099	0.009664099	3.568005	0.009664099
ENSGALG00000013639	0.009664099	0.009664099	0.009664099	0.009664099	0.5835195	7.349689	5.666543	0.009664099	17.15995	3.297241
ENSGALG00000009153	3.542098	0.2134871	0.009664099	10.25578	0.009664099	2.752099	0.009664099	0.2059767	0.009664099	0.009664099
ENSGALG00000010874	0.009664099	0.009664099	0.5708068	0.3857139	10.82023	1.105808	0.009664099	144.6183	1.316016	6.311926
ENSGALG00000004780	5.352362	77.05452	0.1819223	5.653121	2.802476	28.40438	0.009664099	17.48922	0.1770702	0.009664099
ENSGALG00000006403	0.3088002	1.111372	0.3320095	6.11249	0.1592016	0.5678817	0.4200935	0.009664099	0.009664099	5.962648
ENSGALG00000011421	0.009664099	0.2658243	9.424341	0.009664099	0.5326387	5.856016	5.618832	295.6137	5.319219	0.009664099
ENSGALG00000009510	44.14166	0.5332972	1.439317	0.009664099	31.65688	0.009664099	0.009664099	9.223974	38.33254	281.3603
ENSGALG00000018367	0.009664099	18.35037	0.2879631	6.948699	17.68038	0.009664099	12.11079	0.009664099	13.48997	2.853161
ENSGALG00000018276	2.006742	4.481246	0.009664099	14.12191	8.720839	14.31135	4.43996	22.03269	0.009664099	3.506885
ENSGALG00000016241	27.83733	22.64155	0.6530104	0.4952245	19.30292	1.236643	1.708412	0.009664099	0.7992455	7.130577
ENSGALG00000002329	0.009664099	0.6707942	4.38145	0.009664099	2.503489	0.009664099	0.8255692	0.7734171	10.75252	4.241657
ENSGALG00000014526	0.009664099	0.009664099	14.29632	0.009664099	0.009664099	4.976245	15.97155	22.2875	19.28073	5.725586
ENSGALG00000010637	1.637513	10.06776	15.64124	1.913828	0.4264327	7.097738	0.009664099	0.009664099	27.43167	4598.111
ENSGALG00000012508	0.009664099	0.009664099	1.84113	0.009664099	0.009664099	0.326593	15.92319	43.18544	23.11744	1.00307
ENSGALG00000004129	6.925264	0.009664099	2.201047	0.4652914	26.5071	1.270206	1.255795	10.73051	4.520897	0.009664099
ENSGALG00000002408	5.438711	0.4629148	10.2056	0.009664099	20.83314	8.941257	462.2975	87.67077	0	11.91848
ENSGALG00000015800	11.19884	2.597741	0.001327474	0.02433728	0	0	4.618642	0	0.03442777	1.753238
ENSGALG00000002180	2.37168	3.908922	4.804021	1.995505	0.04143985	0.1287649	31.8327	22.81482	0.02593583	17.28186
ENSGALG00000009533	31.31664	1.963727	8.835092	0.6757823	3.276942	3.245918	0.1387231	2.552355	0.02012987	4.194666
ENSGALG00000005316	0.03855766	23.36058	0.6353087	0	5.19672	1.594108	13.5651	0.04705537	0.3346672	1.651019
ENSGALG00000007353	7.606747	3.117497	0.245543	11.71553	11.35012	2.463086	11.07841	6.676978	1.018135	55.23443
ENSGALG00000017378	123.3153	3.253426	1.902466	16.71336	2.750634	0.312278	3.749092	2.490036	19.63439	15.84094
ENSGALG00000016073	0.1842199	0	24.53441	0.4165241	0	0	0.3727358	7.701106	79.90485	16.21136
ENSGALG00000015355	0.0634543	0	11.98156	0.0314988	0.003672831	1.509875	0	9.681569	166.568	41.20449
ENSGALG00000007039	96.09772	11.7663	0.01508749	0.1358396	1480.719	5.878386	3.083884	19.52049	12.77091	1.859451
ENSGALG00000003854	4.572531	0.003137643	0	0	6.053538	0.4978636	0.007996633	25.2278	14158.15	0
ENSGALG00000004839	0.2072371	6.851051	10.18336	17.39321	80.09158	1.695989	1.068823	0	0	16.94274
ENSGALG00000005059	9.904853	6.002311	0.4338108	0.2187314	0.005076539	10.33579	0	21.26782	4.502621	0.008838384
ENSGALG00000003033	0	10.20288	0	0.249508	1.081586	6.575008	4.112317	13.00711	0.007676768	0.04261686
ENSGALG00000013794	404.3266	1.71477	26.05119	42.79387	0.7179818	0.01641114	46.70814	48.09942	9.031093	2.339585
ENSGALG00000007556	0.01069519	0	0.5870556	17.2674	7.36767	10.1886	5.741698	13.26187	8.042116	0.01072523
ENSGALG00000010789	2.953708	8.791149	5.964553	444.7271	0	9.372358	5.58967	18.75182	0.003532737	9.655199
ENSGALG00000002784	21.94392	71.08407	0.04621216	21.99448	20.27729	0.6217702	0.1178951	21.41524	11.81185	2.334408
ENSGALG00000025517	6.142382	0.2648789	8.806505	0.1470912	3.17298	3.518276	2.080623	0.04172127	1.459823	4.533947
ENSGALG00000020077	6.726396	2.337801	15.22291	7.272134	0.635974	1.371245	0.002634298	3.240424	0.0539386	34.74522
ENSGALG00000009001	28.68218	0.6780398	0	10.59893	0.2927891	9.646075	0.08544165	0.003974563	0.00941293	7.823021
ENSGALG00000018360	9.442025	0.1096126	4.07751	78.36353	0.03925817	0.00719697	14.68476	10.48309	4.104598	0.01455171
ENSGALG00000002310	1.967952	7.078661	0	3.289037	0.1617628	0.7954746	6.678698	0.6410251	25.27739	4.281313
ENSGALG00000004696	0.1253724	1.956196	6.530771	0.7800051	3.41406	30.26374	4.750034	1.937306	2.077952	21.98375
ENSGALG00000023480	0	13.31634	9.707238	0.4610105	18.12787	5.52143	1.413987	0.6135685	0	9.582849
ENSGALG00000005391	16.43284	8.046866	0.5744038	12.52633	21.45496	0	1.065528	0.6654904	11.60278	0
ENSGALG00000014248	0.03002241	0.01685758	7.814039	0.2506995	82.55394	0	19.17822	2.193899	0.7987917	0.8119887
ENSGALG00000003325	4.895749	1.483755	7.901805	0.1293278	13.15783	2.642382	13.39606	4.115224	4.616624	0.1784165
ENSGALG00000008094	73.18685	12.13391	5.486531	0.2000591	2.126821	0	6.700388	1.240884	13.54582	1.590563
ENSGALG00000012127	10.12139	0.1794152	0.01408451	0.400345	3.515191	8.704967	40.54557	0.6067458	0.4872863	0
ENSGALG00000007965	0.8032049	0.0006493506	0.03255757	0.05136189	21.54579	1.596073	34.81075	6.852935	5.219525	84.77842
ENSGALG00000015463	0	2.128822	10.39521	0.3386905	3.990079	0.7708817	8.010308	0.4919787	0	0.7913199
ENSGALG00000012968	0.02250446	1.968861	0.1656527	7.331499	9.917268	0	0.05088232	0.004100281	6.393001	0
ENSGALG00000019794	4.285592	7.357444	19.70474	17.17078	0.6788378	21.18657	145.5378	19.12196	34.4086	16.25301
ENSGALG00000021473	0.3975254	0	0.01857283	6.836809	7.379094	12.31665	0.02428869	10.55567	0.09093667	1.163219
ENSGALG00000003661	0	0.2562842	0	5.393751	0.9335247	9.225845	31.69337	0	0.06568932	22.26501
ENSGALG00000024004	0	53.38224	1.478482	0	11.55128	0.0253518	0.2872114	0.0061703	13.79148	5.103578
ENSGALG00000006387	16.98142	10.63267	0.0004927322	164.7689	1.372537	0.2445933	0	52.74323	2.609033	9.061779
ENSGALG00000009446	8.960944	8.717254	31.47167	5.31373	0.01014735	2.486545	0.0007047216	3.324318	0.3231801	0.1810151
ENSGALG00000007658	24.63745	3.020754	0.001059224	0.09422306	0.6883287	0.4566537	6.118783	5.337782	11.70883	9.631064
ENSGALG00000001651	2.508346	0	0.3005744	0.5798029	0	0.5064909	0	0.5928801	12.03691	5.167929
ENSGALG00000008175	35.07168	11.01088	4.210124	0.9319997	4.874435	9.546939	3.287917	26.4871	8.204721	5.627734
ENSGALG00000004857	4.028066	3.476228	118.2583	1.958928	0.005132962	0.007314525	0.008264463	0.1987261	4.127839	10.46252
ENSGALG00000010151	1107.279	2.640479	0	8.048319	3.851002	6.11249	136.4074	0.3216361	5.772176	0.919098
ENSGALG00000006928	0	81.38888	1.457333	0.01530466	45.1642	0.02530803	12.14709	12.63714	26.63984	1.321998
ENSGALG00000017295	1.638812	2.234149	0.3682598	1.198031	11.65625	0.445439	61.84994	0	0.1048792	8.539836
ENSGALG00000023924	7.832541	8.541929	0.00329912	0.09822206	0.2603929	10.59067	0	0.4657761	8.277232	0.01155161
ENSGALG00000009982	0.1954497	6171.293	0.005055109	9.590972	11.5342	0.01540488	5.711825	17.11558	4.234927	0.5311112
ENSGALG00000006371	0.3250227	3.627129	3.01461	151.0185	2.928832	2.900147	0.02515367	3.425732	1.745839	0.1738963
ENSGALG00000012057	8.106546	11.34363	14.93123	37.90079	4.754193	8.938774	5.360174	0.3175149	155.843	2.394426
ENSGALG00000002624	3.246835	2.231556	0.3371715	0.04062964	0.37494	9.299967	0.1777891	11.95252	28.12272	6.603825
ENSGALG00000003913	6.925264	7.343553	7.057513	5.995375	10.24663	0.04984679	0.7423677	0.64914	9.168984	0.02926277
ENSGALG00000011533	1.159209	23.1566	0.03283794	8.080598	5.988277	8.403218	925.5673	3.060633	3.532664	3.472462
ENSGALG00000009737	0.07276132	0.01787801	12.01713	0.01585624	16.74532	0.07579806	5.01916	19.65597	0	68.38968
ENSGALG00000008651	0	2.619207	0.09270276	10.52824	0.004970569	0.7141608	0	9.026142	0.09179562	0.2526047
ENSGALG00000002644	2.507461	0.1697106	4.339308	12.35042	3.326513	24.81589	61.92931	24.45342	0.02432778	0
ENSGALG00000003500	47.87257	1.096559	2.086037	561.3167	0.2503231	5.363096	4.904746	44.3198	13.00107	3.870591
ENSGALG00000014320	8.795827	0.01543586	32.14674	10.80452	2.440918	3.866065	0	85.21126	8.433844	0.02843007
ENSGALG00000001113	11.70436	21.34536	0	1.539001	10.43913	0.01060606	0.2405975	0	7.815748	6.321102
ENSGALG00000014378	6.743252	0.1749714	5.676339	0.7511175	16.52011	0.008264463	1.405185	0.3269109	8.979611	0
ENSGALG00000000637	39.10184	8.285421	17.55681	5.53709	0	0.3177015	2.002462	0.2191137	5.48866	3.656618
ENSGALG00000005781	0.6153961	0.3395226	11.3703	0	0.012958	0.9125313	0.02181818	0	4.374462	5.043894
ENSGALG00000007874	4.985912	0.01897092	3.572646	8.189208	30.87628	1.996183	2.577291	1.272928	0	1.499601
ENSGALG00000001126	2.83685	2.129649	0	15.80303	5.856016	160.0446	94.19136	3.134623	0.0160124	49.23676
ENSGALG00000015050	0.5781263	16.85346	12.73075	1.441784	1.448737	17.38365	17.30223	0.01230827	0.9266537	0.001652893
ENSGALG00000003753	4.230091	41.09166	10.89987	9.058513	36.04789	18.99804	3.071391	44.53676	0.009911141	14.52922
ENSGALG00000011867	0.09889835	0.0003544214	2.144827	0.3369898	5.989986	0.01140114	39.01581	43.79053	0	0.5109104
ENSGALG00000007644	8.906003	3.12284	0.03534319	1.211719	11.97379	5.154602	2.646032	8.500089	149.8128	21.00532
ENSGALG00000016541	0.006181358	4.744312	2.760772	26.80016	0.2314644	362.8523	13.34844	1.249014	199.0558	0.6918342
ENSGALG00000014960	6.784523	3.047026	6.068183	0	2.13764	4.752685	0.9346709	0	4.790483	1.942545
ENSGALG00000016174	0.008699159	6.108179	0.707404	3.426757	0.4987602	7.387743	8.825996	2.912751	2.02002	0.554669
ENSGALG00000004412	1.601828	0.0004887586	3.372936	0.1901486	0.02479609	10.42048	46.4701	0.2402042	11.89428	1.879776
ENSGALG00000006096	5.956175	9.103767	7.950025	12.15295	24.98531	0.9200127	0.5008519	1.018849	23.98841	0
ENSGALG00000002581	8.28029	26.74354	3.305419	4.278965	5.706643	2.445988	15.81338	45.95042	0.6019287	148.4896
